"","nickname","season","gamescore","impact","survive","efficiency","objective","n","classes"
"730","pudding",20,43.7766730348083,0.439521687522265,0.373486497722816,0.362307213398349,0.444463935076669,2,"scout"
"731","faithless",14,43.7546551412139,0.375578552897507,0.465573357834483,0.353003658885657,0.460414858568554,14,"demoman"
"732","snazzy",16,43.7209609553622,0.328208092067427,0.332725768630922,0.517355879186265,0.281485454344352,10,"medic"
"733","adolo",16,43.7136918964786,0.448964566878178,0.315904139417178,0.384301825844661,0.430438591555041,4,"scout"
"734","bird",18,43.7003736270814,0.274041289834538,0.400066738812106,0.515278410918617,0.331154799849897,14,"medic"
"735","lunar",19,43.5671215120644,0.357435548419438,0.53712467445967,0.370585102776915,0.515059865538463,12,"scout"
"736","Fez",29,43.5666673087759,0.422839857990566,0.444811176563594,0.41341393345862,0.339788828659161,10,"soldier"
"737","ayr",27,43.5221013938294,0.337879816048171,0.391231638651703,0.462929134639024,0.300049898149964,2,"medic"
"738","kpc",24,43.4990383874915,0.388400494267094,0.453196417469509,0.498886670410521,0.307690455589373,2,"soldier"
"739","b25",14,43.4757316588862,0.452850028512671,0.386656254567987,0.309813955989766,0.360840933275102,2,"soldier"
"740","Drazil",16,43.4622518789548,0.248387146481168,0.759257112982788,0.362705026904623,0.605962955316921,2,"scout"
"741","boen",23,43.3722350363252,0.505911048160873,0.283307746714958,0.453082896435101,0.207087997288929,2,"soldier"
"742","campbell",20,43.2535768791171,0.4303116753496,0.344615650893938,0.315151633649609,0.461423275577911,4,"demoman"
"743","homer",14,43.2241022021629,0.266694173893458,0.381561455541775,0.472272491272546,0.44221680500447,2,"medic"
"744","teejay",22,43.2152434745635,0.449443688185529,0.488613971467891,0.296307412188833,0.45793384938515,11,"scout"
"745","wzrd",16,43.21264459544,0.461588378499654,0.316045150966971,0.378020727428852,0.370839509126209,2,"scout"
"746","sage",16,43.2124256581011,0.3317599787528,0.381233273388996,0.399637271522124,0.30200427471086,4,"medic"
"747","ram",23,43.1908608728188,0.328728957761763,0.476735943726138,0.477387121509675,0.339719205802271,6,"medic"
"748","RaptR",20,43.1533237947191,0.395950912262794,0.433456841930837,0.367439922869986,0.437792568270581,8,"scout"
"749","rohan",29,43.1413542055508,0.330129747106317,0.569425467980002,0.467517793708769,0.403383624191715,10,"soldier"
"750","Trumpet",27,43.1235903775263,0.430583904228595,0.45231819810812,0.306686209440388,0.391358310177282,12,"soldier"
"751","D-Fault",28,43.1233816635386,0.343313780816601,0.362856390460055,0.416415562961428,0.345000918373573,9,"medic"
"752","Yauch",19,43.1216904593911,0.390671428308599,0.442348362769087,0.366742129013424,0.449982862899289,9,"soldier"
"753","Halion",23,43.1214650615386,0.460579226715757,0.274422256293862,0.507275914624649,0.320212564772321,4,"soldier"
"754","quid",22,43.1208020232903,0.398329220079104,0.439036316941474,0.485720175017987,0.414126273276868,14,"scout"
"755","Dave",25,43.1079443739122,0.331684858696497,0.500932633151926,0.356372195580515,0.316480141793951,2,"medic"
"756","Dr.Awesome",21,43.0545329992895,0.444052171972202,0.334911547340093,0.39418165435834,0.32312068799456,6,"demoman"
"757","apodyopsis",19,43.0426885737306,0.271049552304524,0.418215427056202,0.514053226489142,0.305291377460046,6,"medic"
"758","Yauch",17,43.0402500828083,0.264821140454991,0.435214155254237,0.575184273187667,0.405057889051959,2,"medic"
"759","Fozzlm",16,43.0171481881587,0.263144475558064,0.412141042447956,0.489867675945974,0.364350182726064,8,"medic"
"760","Rising",21,42.9825448431056,0.323891621641183,0.436326661081069,0.464399425299981,0.426479678006352,12,"medic"
"761","Halfwrong",17,42.942464809857,0.313720597822836,0.373523124190428,0.536118288830237,0.339158380425211,10,"medic"
"762","ALT",28,42.897463762276,0.42006126291977,0.341207093001392,0.449571981410322,0.36019383636947,12,"soldier"
"763","melons",15,42.8911348791736,0.261141517519635,0.396531878210119,0.516529268337975,0.277637355184476,4,"medic"
"764","Hobbes",17,42.8580305209809,0.330205431611873,0.342606509551615,0.518889414089517,0.534876550040141,9,"medic"
"765","Calski",26,42.8433265980117,0.410822990220148,0.345316942033793,0.520214414958505,0.423712745036692,4,"scout"
"766","dubious",26,42.7978048271986,0.366609894942644,0.399821486321415,0.46615884388808,0.230435074744355,2,"medic"
"767","fear",14,42.766145842183,0.246726188351945,0.394514417145883,0.486293035442518,0.398450126723758,12,"medic"
"768","Sickday",27,42.7621335611139,0.428664720442856,0.305351476116672,0.509064112526311,0.311758260170247,10,"scout"
"769","sea anarchy",17,42.7474485893604,0.274558154458036,0.432381398586972,0.540454116333063,0.362879795902089,6,"medic"
"770","Sickday",26,42.7153752616081,0.37052561793123,0.45788437968564,0.509002427255712,0.412083141576277,12,"scout"
"771","kpc",21,42.7028272493477,0.373307474822165,0.460274722848982,0.385821100879453,0.476486875123606,14,"soldier"
"772","arnold",14,42.689140271811,0.239115012963206,0.435019844440007,0.49569764145591,0.321609635438261,4,"medic"
"773","Shupah",27,42.6437841601071,0.440624388446238,0.345992142137744,0.343768303585582,0.441160046380381,14,"soldier"
"774","bird",21,42.6422847184189,0.270372564870528,0.410332290620195,0.523998812427812,0.335564366191701,7,"medic"
"775","hyper",24,42.587170217061,0.356236645893121,0.523457716426099,0.516649667067366,0.273277988641368,2,"scout"
"776","wulonggoth",28,42.5595410242933,0.337516842565816,0.48104126650235,0.485324331693309,0.398806326766005,10,"soldier"
"777","kpc",19,42.5232623675894,0.313290209328544,0.536680939603477,0.420645054063384,0.48615935490189,18,"soldier"
"778","sage",17,42.5187637839264,0.254906111946762,0.405303610875029,0.579327844204561,0.383955203399245,7,"medic"
"779","quid",16,42.5015677038265,0.433407193133257,0.320682178333247,0.378362992608259,0.416865266034254,12,"scout"
"780","hyper",19,42.455581527572,0.426418753379195,0.347799301548144,0.432834250649183,0.273702924599799,7,"soldier"
"781","Ampersand",21,42.3232946472486,0.271322583341707,0.340488970655605,0.550187699803879,0.35584859465445,2,"medic"
"782","Rei",27,42.240220468814,0.453739413533112,0.311256080575609,0.408588229624678,0.303058323810262,11,"scout"
"783","Shifta",24,42.2203251369776,0.392273920479302,0.391653582673099,0.523748747130045,0.310851999155429,6,"scout"
"784","silvo",23,42.2130304293605,0.377923363956507,0.451319338052793,0.427167645142324,0.514326547800765,14,"scout"
"785","JD",24,42.1832394251005,0.368315092402203,0.379305079280893,0.552853593028541,0.338881004256096,12,"soldier"
"786","jacc",22,42.1748082303462,0.495950486700754,0.374094871053009,0.309518746877362,0.276915914298591,2,"soldier"
"787","takeyon",28,42.1399604508481,0.40623864880253,0.557524387979946,0.239816564298962,0.406294659191206,4,"scout"
"788","tragic",16,42.1099736241586,0.465581973011163,0.294380619202504,0.406213665947264,0.227772568090349,3,"scout"
"789","emgee",26,42.0637009609108,0.432252587051369,0.440359202902953,0.335633619221126,0.375402167867047,14,"soldier"
"790","TheWiggin",20,41.9512719265005,0.315616510680044,0.491375505980362,0.363503453889463,0.501396789736994,13,"demoman"
"791","lepingu",20,41.9303904283509,0.374406503853094,0.445096614864279,0.369355865342727,0.418164676328022,10,"scout"
"792","catfish",23,41.9259060207808,0.482963638055008,0.290590962738956,0.391284636930447,0.289427545529029,14,"scout"
"793","Zaka",28,41.886374866466,0.441287573922549,0.368584403853545,0.325293576846147,0.37329716730213,8,"soldier"
"794","blank",23,41.7975570436777,0.319958011927346,0.393037230707657,0.473159718780434,0.297923463726281,14,"medic"
"795","Paulsen",27,41.7820413661903,0.415096132591484,0.309598350787636,0.415153107931529,0.372470870634664,12,"demoman"
"796","Rising",24,41.7645198180318,0.448436790456292,0.372359969954511,0.337240677882968,0.444460046561054,16,"soldier"
"797","scandal",23,41.7640288900673,0.375643502816937,0.39252093012826,0.522368127211888,0.397269805059484,12,"scout"
"798","cos coa",17,41.7569093143116,0.271708957594723,0.50834595056568,0.505909739517904,0.522789580026215,9,"medic"
"799","psyco",20,41.7534072601175,0.319494304141568,0.547117179247645,0.37920474874675,0.403074368346982,10,"soldier"
"800","Sean",16,41.7482216509294,0.329461146873064,0.383862200195736,0.45882551314699,0.438559690596837,10,"demoman"
"801","jash",17,41.7201311940783,0.405445311719436,0.411156246507908,0.352459644061943,0.470899058259507,13,"scout"
"802","athena",15,41.7071503271393,0.236495161583425,0.350775640734683,0.4911714601314,0.301194719328452,10,"medic"
"803","123beef",27,41.6980224483336,0.317523839409989,0.554704695730444,0.481331592440919,0.273214971908577,2,"soldier"
"804","bulk",17,41.6851317058133,0.429150423533616,0.2712042053762,0.369351916919037,0.466671171188745,6,"demoman"
"805",".pandemiC",21,41.6383008911861,0.378531228062766,0.453516305343525,0.398641831393398,0.387590475668643,14,"scout"
"806","Yop.",27,41.5918394836122,0.356864162824815,0.337919674383549,0.541211084041511,0.35452035995583,13,"soldier"
"807","catfish",21,41.5519477799398,0.461168675941974,0.359396740683585,0.276777675136299,0.347210003798511,14,"soldier"
"808","Mack",26,41.5121816093914,0.389983596497851,0.382212118351407,0.487419819431992,0.343024526077844,9,"medic"
"809","HERTZ",16,41.4846733917974,0.412254667820059,0.304024838820542,0.329767292894488,0.545561795804214,16,"scout"
"810","himari",20,41.4422946105211,0.26988080996156,0.562088238029574,0.437496850373232,0.458175073262427,9,"scout"
"811","signedunknown",20,41.3804142122769,0.35398331769478,0.404372220498328,0.389822814321712,0.390737958512927,10,"demoman"
"812","jen",21,41.368981316704,0.280480946515171,0.373497369206132,0.411464378829199,0.335181678102841,7,"medic"
"813","Gooseman",27,41.359421683023,0.404510727079894,0.305165415100141,0.437293963638337,0.353421702668122,16,"demoman"
"814","sadgasm",19,41.3401755398389,0.439236863476121,0.415889924370624,0.241793701420679,0.34844206899733,11,"soldier"
"815","Vanquish",29,41.1551571002248,0.314718396785292,0.582477074708162,0.394669540783614,0.45182876283039,6,"scout"
"816","phosphor",22,41.0845952624949,0.374994764636452,0.387687210391578,0.50050785221415,0.379062052496186,4,"soldier"
"817","jen",18,41.0566680521824,0.214184683350258,0.360385330658319,0.48264036697377,0.2928541500256,14,"medic"
"818","Yauch",18,41.0387604653108,0.345905994432565,0.417258234646118,0.414958031043067,0.315910748663246,13,"soldier"
"819","Daz",26,41.0098174121169,0.395830341849077,0.353978631107218,0.49522782550298,0.329365596879532,12,"soldier"
"820","feyn",17,40.9993924891928,0.367488993807267,0.440969481993381,0.419127374716415,0.333323658045683,10,"soldier"
"821","Calski",25,40.8668065473314,0.342763206606316,0.385148343908603,0.582672933540119,0.304409659644068,8,"scout"
"822","benjay",27,40.8582136817843,0.348138207343879,0.36178797843994,0.539177327072819,0.314066789787541,4,"soldier"
"823","Rising",28,40.8404229932165,0.404225346399457,0.435757210144728,0.379519689628849,0.388609601751522,6,"scout"
"824","phantasm",14,40.8343590511611,0.297881920139394,0.529297317065672,0.326658133523876,0.471638842276607,10,"demoman"
"825","lunar",24,40.8095458817313,0.367337818965685,0.392030521789953,0.477078869418438,0.406402770465023,12,"scout"
"826","bird",19,40.8070819363291,0.233249199677401,0.336161085305381,0.483014369077999,0.304230692852362,10,"medic"
"827","benjay",28,40.763112168312,0.405748082119527,0.371991925734604,0.36753140307814,0.366597529490189,12,"scout"
"828","fk",20,40.7460301674929,0.201568415202645,0.369086728590456,0.438867225262288,0.360887391893697,8,"medic"
"829","decap",27,40.719140812484,0.421492301611759,0.273697692009431,0.434126452509404,0.287921156237434,6,"scout"
"830","lock",14,40.5028327302852,0.310372574196289,0.524321598245614,0.356677758779322,0.439397920878541,14,"soldier"
"831","takeyon",29,40.4811246526145,0.377501297756632,0.524009567406123,0.284392351364347,0.405279066263579,10,"scout"
"832","Rising",20,40.3860251772205,0.460393364946207,0.297243751709422,0.231729790225044,0.369238306186407,10,"scout"
"833","Trumpet",29,40.3676077551909,0.36452866202458,0.55401746925954,0.267290039573403,0.385363223007437,10,"soldier"
"834","daft",17,40.2440832754511,0.340324613634224,0.382726730038287,0.351266898551712,0.578331232980306,5,"demoman"
"835","lock",17,40.2286206459674,0.357368216907652,0.472975138255333,0.322958731121772,0.453424486342403,12,"soldier"
"836","lexx",16,40.1140378172246,0.455334353980431,0.274013840564198,0.279476831609895,0.343809826887762,4,"soldier"
"837","Luggnuts",20,40.0846688431435,0.333844407373071,0.488799204610709,0.301312658140418,0.475157874035775,14,"scout"
"838","spas",18,40.0096893547695,0.395694659151742,0.342967108817116,0.306882385632495,0.34739235544113,8,"soldier"
"839","Kodyn",26,39.9454017679738,0.396601431515753,0.364805232788159,0.387684418790375,0.435126336882981,12,"soldier"
"840","lepingu",18,39.9088695082753,0.327803736142901,0.415273269614268,0.381472340901933,0.419427702365086,4,"scout"
"841","dubious",27,39.891503486239,0.449001639661567,0.251289866313651,0.392098629840937,0.237167778863538,2,"soldier"
"842","Mercyless",14,39.8691533311901,0.320622289221936,0.432139949749294,0.382662878255101,0.438046904889837,14,"soldier"
"843","gnat",15,39.8186596905019,0.259094916080918,0.5780381445726,0.332177070660087,0.540323160159125,14,"soldier"
"844","pav",26,39.6748246971062,0.401379798917766,0.423514868138296,0.270007858634021,0.426521589686776,5,"demoman"
"845","multi",20,39.4027969969872,0.301578093676874,0.348595624315526,0.455407235977677,0.205268064036824,2,"scout"
"846","dubious",21,39.3604965831474,0.461675461091658,0.235604829517472,0.308547413369011,0.317350918190977,8,"scout"
"847","adolo",25,39.3080808806786,0.421949434865328,0.315907852215005,0.332551358713088,0.387595512163327,12,"soldier"
"848","dubious",25,39.280630693994,0.420032535208217,0.387669738259747,0.351526561789022,0.235434036217181,3,"scout"
"849","myyyst",29,39.280482829142,0.417330626609817,0.356717898621594,0.346211410502545,0.302744936463675,6,"scout"
"850","modus",24,39.279431259708,0.390538289826992,0.333361243224984,0.384298727065526,0.326051134329643,10,"demoman"
"851","faithless",24,39.162983609915,0.449881134650811,0.257890946035974,0.355482087137663,0.363101009079582,14,"scout"
"852","lexx",28,39.1418353804227,0.347185186409105,0.438287391949143,0.353606551537571,0.402396868478499,15,"soldier"
"853","scotch",21,39.1349905542327,0.348333976583742,0.34560516179396,0.268568244834349,0.726013673021268,1,"soldier"
"854","twig",20,39.0735932367589,0.340904612798375,0.429209634217715,0.298031638511835,0.428240704648323,12,"scout"
"855","disturbed",23,39.0198388024556,0.406245510137687,0.256694622852911,0.554016964890149,0.20455257782154,2,"scout"
"856","Dr.Awesome",19,38.9966499271673,0.386843050754792,0.301039303505615,0.34611696266819,0.315468792381473,6,"demoman"
"857","Torque",16,38.9818438912301,0.47295694659963,0.229921925753304,0.256000395723937,0.270798207967068,4,"soldier"
"858","Azer",20,38.9030690593237,0.193173228371765,0.216795676238388,0.336487138075486,0.528978024104545,2,"medic"
"859","john the asian",23,38.8695952374508,0.418490007951158,0.371207022046739,0.25929564386542,0.444443882133655,10,"soldier"
"860","benjay",24,38.807017162316,0.416525282233793,0.27434481026827,0.453528038491697,0.270169474956595,2,"scout"
"861","jacc",26,38.8068528754572,0.395758262565997,0.319201346790421,0.449306840902029,0.328694303885041,9,"soldier"
"862","morphe",17,38.7922879580743,0.259215504437506,0.487007582147014,0.375582380811057,0.399258200181208,6,"soldier"
"863","kanye",17,38.74163724321,0.341926428252496,0.473907667387512,0.33823878098602,0.337698695768433,8,"scout"
"864","snazzy",26,38.637446414726,0.223838297203654,0.400763864070103,0.489285604543108,0.228515221762216,2,"medic"
"865","Calski",28,38.5814984817051,0.257378137495004,0.383398220079143,0.586043901881751,0.501843856284121,2,"scout"
"866","lexx",23,38.5195413945837,0.356139806604612,0.349225352861516,0.483626411639245,0.272236104173314,8,"demoman"
"867","munch",26,38.5170557367634,0.23380797569952,0.381803202467725,0.453333836272769,0.269171819949654,2,"medic"
"868","SPACCEE",29,38.4981682019087,0.423125326428648,0.24631651136611,0.387293206901665,0.28088363374295,6,"soldier"
"869","modus",15,38.4732639367216,0.344779734328354,0.341904359052513,0.334058040061632,0.328017292094501,14,"demoman"
"870","john the asian",22,38.4383320274469,0.308125558768526,0.466792034998229,0.490624209988484,0.348087916330496,10,"soldier"
"871","Yop.",20,38.2856341480059,0.298009707853858,0.457241817992819,0.308563081474666,0.364287236179682,8,"demoman"
"872","Nocturnal",16,38.2430802780496,0.418443542021597,0.2908724560346,0.280881064471471,0.300858017466791,2,"soldier"
"873","zildjian",19,38.2327705570345,0.285538877327604,0.53821377826734,0.332992922894868,0.408141987700196,12,"soldier"
"874","Mirimu",22,38.2290585912199,0.309908458390814,0.310296780560787,0.310240068941428,0.264711582743781,4,"medic"
"875","b25",27,38.217861201559,0.324348379696164,0.390425282043698,0.447720862983769,0.356684674937986,12,"scout"
"876","explode",20,38.2148107035913,0.328932657606579,0.351362078901022,0.385122937611377,0.26052029236098,2,"demoman"
"877","Redback",16,38.0359067107612,0.377622559598936,0.308959399260416,0.308065086203124,0.394553787942063,8,"soldier"
"878","lepingu",17,37.8768304478002,0.405942015138427,0.306752085420375,0.285062547557899,0.317796108038291,10,"soldier"
"879","Beep",19,37.8307001578945,0.367128233732611,0.367989027464579,0.339313804142668,0.310053755303946,11,"scout"
"880","Kodyn",27,37.7796354126076,0.352823905675856,0.276661536556031,0.476997156502934,0.318056423100855,12,"soldier"
"881","phosphor",24,37.6062317770658,0.438052437121123,0.28528177449025,0.258859557137204,0.386775695133932,12,"soldier"
"882","whitemagic",21,37.5803652815705,0.231090995272461,0.349867424868515,0.416360051761587,0.31328882574105,9,"medic"
"883","Bobbicals",19,37.5428440043825,0.360428563344368,0.316716875838554,0.303347728881353,0.473423119858435,2,"soldier"
"884","zoek",17,37.5256523856247,0.360512113412427,0.341225827384125,0.361450972862068,0.308399130386494,7,"scout"
"885","lexx",26,37.4489192274867,0.29071409905735,0.414732900734386,0.56829573554264,0.211844637588021,2,"demoman"
"886","spj",19,37.3846751796988,0.283659438897054,0.524224040385494,0.283929643235182,0.499704848120504,14,"scout"
"887","lunar",25,37.2900227060364,0.234245834998726,0.31833741499852,0.365382095087724,0.292730163772229,10,"medic"
"888","ether-",20,37.1347107114341,0.359876844427409,0.372137773033833,0.230538274059016,0.409006519562252,2,"scout"
"889","king carl",22,37.1258757583279,0.310055608330084,0.411817514397482,0.453705163686158,0.408103631360225,6,"soldier"
"890","gstar",19,37.0921252434673,0.355709677681955,0.397369239402837,0.307145644224875,0.287250980046493,3,"soldier"
"891","Ben",15,37.0630598625755,0.333891994046813,0.42803609828242,0.305757703535355,0.269106463484975,2,"scout"
"892","phrax",15,37.0409666043277,0.383829220546261,0.269091521499565,0.337693469863218,0.271150438619682,11,"scout"
"893","Raelen",29,37.0288373354729,0.287493129643317,0.471675414284879,0.409849160137346,0.31632277342752,12,"soldier"
"894","laan",15,37.0286484871241,0.308558464672611,0.395376136394071,0.288953747733583,0.491139027248695,2,"scout"
"895","Madpie",19,36.754172462943,0.253478693505765,0.310736305845644,0.356030749800352,0.297154417077913,4,"demoman"
"896","quid",15,36.7272737835718,0.398296869529419,0.244077739705129,0.310198865892275,0.271349532610461,14,"scout"
"897","whitemagic",23,36.6601485285347,0.330213739587356,0.333332626311187,0.488646449787546,0.3033302212829,8,"soldier"
"898","myyyst",25,36.5800744784619,0.365366364487409,0.248236476747703,0.515646873100909,0.221238805289817,2,"scout"
"899","Daz",25,36.5233677810562,0.308339395338828,0.449063827945999,0.43176461528461,0.234880483625875,7,"soldier"
"900","phantasm",29,36.4700949794141,0.360181192739137,0.328207797063289,0.257723856872118,0.368561498122504,10,"demoman"
"901","Emerude",16,36.4045488823771,0.313140268769422,0.343528419047797,0.326316855496236,0.326523005208182,2,"demoman"
"902","kl",25,36.3410084421744,0.276562252692932,0.235325376239734,0.178480724104346,0.301529322295182,2,"medic"
"903","decap",20,36.3256018773008,0.267595170150303,0.459664062993191,0.324778276430197,0.389658579706179,6,"scout"
"904","Calski",23,36.318621835354,0.230368700060377,0.56679603794915,0.460020066066521,0.394806750697155,7,"scout"
"905","wzrd",15,36.3153833169823,0.392748171894796,0.232724811122793,0.272763416116823,0.354023061434994,14,"scout"
"906","Toqoz",19,36.2197678312285,0.307274649109765,0.458628526536452,0.344849933683478,0.281063840344818,4,"scout"
"907","catfish",24,36.1972803913108,0.394179586322774,0.222652120947858,0.482894947676868,0.20139330353265,2,"scout"
"908","durc",22,36.1776949497257,0.335964030687257,0.388646302982238,0.340862575614212,0.364113391385069,12,"demoman"
"909","kanye",16,36.1631876182981,0.370241259001196,0.306518645826286,0.310006420179061,0.270217466264636,7,"scout"
"910","bananabread",16,36.1353317114111,0.308689503922807,0.422382446259635,0.281092434524545,0.410228343198555,10,"scout"
"911","Dip",29,36.0979396294515,0.265160945064966,0.461125427983115,0.405693669379646,0.364330826780227,10,"soldier"
"912","emgee",17,36.0791206661764,0.376569980979799,0.262878661385196,0.268747279311652,0.409314575446867,8,"scout"
"913","berko",27,35.7848889069552,0.39528529801568,0.25532098874162,0.307083398879894,0.263465672245415,5,"soldier"
"914","Moop",24,35.7490853070487,0.383635345256198,0.229581786142676,0.39923671744037,0.220250996025979,2,"demoman"
"915","lexx",21,35.6547938059093,0.339816447034852,0.402811957339618,0.269713506359285,0.348461054146082,12,"scout"
"916","thyme",21,35.6384598337175,0.286297962605524,0.385665901787986,0.349851324036011,0.29023107186266,8,"soldier"
"917","Hawk",14,35.6242649772349,0.206248361215108,0.554102749785251,0.293647360601032,0.406523582049671,4,"demoman"
"918","quid",27,35.6183454750656,0.340605484543294,0.309191037613664,0.29654324639968,0.340084356758153,14,"demoman"
"919","Mack",25,35.5177457107033,0.30330256184074,0.344448052445702,0.401488334375199,0.270341355291376,13,"demoman"
"920","kure",18,35.4777748013398,0.318897777437496,0.328053707537281,0.288511260787903,0.333736190467132,4,"scout"
"921","Sean",19,35.4398748086646,0.32152387214965,0.330517613682913,0.239509166549454,0.445940520798812,8,"demoman"
"922","drat",28,35.3790815060742,0.310247517364605,0.360366871381349,0.382533218618501,0.33798572927344,10,"scout"
"923","Gooseman",28,35.3125000916463,0.350008724847852,0.27451744806267,0.363873915021448,0.370404075983324,6,"soldier"
"924","Calski",29,35.2691540523948,0.268456926099805,0.506489537674514,0.314970441442493,0.382144919907859,9,"scout"
"925","himari",21,35.2571821851025,0.334520328022167,0.333668922240537,0.349523488144375,0.31427068811454,2,"scout"
"926","emgee",29,35.2371463127425,0.291885110660888,0.424826859849793,0.258388616445135,0.381551589988709,10,"demoman"
"927","Big-Dad",19,35.1505006544229,0.38928549633282,0.23339522461861,0.313154907080808,0.259257131231162,4,"soldier"
"928","scotch",14,35.116711147084,0.340409262870183,0.352091916376475,0.255446765259112,0.303965263038537,2,"soldier"
"929","zildjian",23,35.1087951022417,0.328370160973295,0.346839079211953,0.397376533759129,0.317433115378631,14,"soldier"
"930","kanye",22,35.0774898139891,0.333123290799428,0.422804810030394,0.312966375109626,0.411773629453284,12,"scout"
"931","Luggnuts",22,35.0312233891737,0.258664181272728,0.55110480518671,0.362198472484686,0.424877032113284,11,"scout"
"932","starbucks",25,34.7257669788479,0.371323089197068,0.221936740588234,0.416054447438838,0.27971503988118,2,"scout"
"933","abender",15,34.7152965553781,0.335322610151538,0.299393796945711,0.275561542450522,0.336545305189747,11,"scout"
"934","shork",18,34.6671576877932,0.348082683822741,0.280643252217868,0.190601151980913,0.373831317432437,2,"soldier"
"935","samson",27,34.4705459523,0.298783914978309,0.279968376818613,0.486489161081812,0.250129873107839,2,"soldier"
"936","/dev/zero",25,34.4415297501158,0.350622686050744,0.30237923312031,0.347280762726666,0.307604900901639,10,"soldier"
"937","alibastor",28,34.4000104413424,0.356935891833286,0.32369363420709,0.332212513949426,0.246729451841042,2,"soldier"
"938","dev.",18,34.3895560341886,0.256234632191568,0.424657048295262,0.276928851744474,0.329248996635047,14,"scout"
"939","Adobe",18,34.3621740977731,0.33642959467179,0.306755797334229,0.244082187946931,0.240463164837254,2,"soldier"
"940","Kodyn",22,34.3101281882329,0.356580562513521,0.331821640902817,0.345108311390667,0.343704579805974,12,"scout"
"941","sadgasm",14,34.2862609008262,0.228312640735067,0.533059201129047,0.296292414842147,0.359986928976707,6,"scout"
"942","faithless",21,34.1261100582968,0.370229491581513,0.237377273234942,0.232597544191486,0.288245023405977,2,"demoman"
"943","john the asian",28,34.0901567252818,0.280870492398885,0.384825005356048,0.420070875063675,0.3035943767164,2,"soldier"
"944","eggnormous",16,34.0723305955674,0.24820912073584,0.414633549153296,0.233031778728236,0.452541054293806,8,"demoman"
"945","Sickday",22,33.7640013731722,0.25581044497949,0.440381679193603,0.466714942680649,0.338495573633114,12,"scout"
"946","silvo",22,33.7590895810164,0.381198770389791,0.28967637856677,0.347748280260671,0.250459635201943,2,"scout"
"947","TheWiggin",21,33.7580544024204,0.264438915707171,0.394376447399461,0.284537824840903,0.361302152231548,12,"demoman"
"948","wulonggoth",29,33.6822121076154,0.270502845226495,0.481369692475248,0.234461106892467,0.398092503436372,10,"soldier"
"949","namey",28,33.518134702948,0.349809195895048,0.249667028312097,0.352403792743507,0.341083102455709,8,"scout"
"950","Fanatical",18,33.4374417985308,0.130703573100137,0.565377563252529,0.32162272431247,0.507943895952905,2,"scout"
"951","123beef",15,33.2350381085956,0.352102958991769,0.238018810379963,0.237864479820078,0.285063116922471,2,"soldier"
"952","phosphor",26,33.0810648870965,0.329392472774988,0.406301574275802,0.30934688813585,0.336721095139459,2,"scout"
"953","Sky",29,32.985357540441,0.265136782699568,0.442056762849262,0.271447451184901,0.377056909784772,10,"scout"
"954","adolo",15,32.9813358384893,0.341984768535914,0.23889707878782,0.265853534676025,0.264111452589099,2,"scout"
"955","TheWiggin",18,32.8924146559098,0.216805072326531,0.387029839580064,0.261536391700905,0.315817139278668,12,"demoman"
"956","eggnormous",18,32.7372694419497,0.297729329869459,0.219946857607907,0.231628701353034,0.287243942324754,2,"demoman"
"957","Luggnuts",28,32.6395805612394,0.348658697973116,0.284118285522399,0.300372159031479,0.306805275900829,5,"scout"
"958","Essence",19,32.4808592579229,0.292374264618283,0.392206839513256,0.253673183796628,0.303101028874692,1,"soldier"
"959","Paymh",18,32.3798038073458,0.274836045741876,0.324098763831949,0.252456439238883,0.286097090371762,2,"soldier"
"960","obla",23,32.2625993756003,0.287292556996452,0.258283820695892,0.523439576686459,0.214592421715068,1,"scout"
"961","down",14,32.1530131705657,0.220247051900172,0.484032294199939,0.257573695012874,0.364153584571754,10,"scout"
"962","dubious",22,32.1274471776224,0.28058715897031,0.458857764570956,0.304414834481062,0.356244226014134,4,"scout"
"963","atten",18,32.0114143921327,0.276844243914553,0.331235673495604,0.223468536656855,0.283952022868905,4,"scout"
"964","Dorky",21,31.7647963311426,0.282387598639059,0.349812754450375,0.276328921555772,0.320267679830019,11,"scout"
"965","kanye",24,31.7221170046862,0.207455313047183,0.582158413874202,0.33915717903156,0.317380891574952,2,"scout"
"966","Gooch",20,31.708620443422,0.353557131471649,0.180420968219005,0.200015629773473,0.314059709838751,2,"scout"
"967","Sean",24,31.6371761021488,0.377048069111855,0.22316258547223,0.260300232020403,0.318294635243933,10,"soldier"
"968","Ben",22,31.5644569700114,0.29039883631405,0.514600244566119,0.235340239815739,0.283619236743378,2,"scout"
"969","thyme",23,31.3987812986567,0.304867327346769,0.367077501676104,0.306994421199236,0.259861191640616,9,"scout"
"970","phosphor",27,31.3532610146774,0.343027471691748,0.220064226370802,0.30061885120768,0.237546384566866,1,"soldier"
"971","Luggnuts",23,31.2424156965094,0.232427490407369,0.508780664688079,0.206471567374765,0.524827356701803,17,"scout"
"972","smithsonian",15,31.1896288735624,0.209454597660692,0.372075465060004,0.21354077795564,0.397978370001367,6,"demoman"
"973","lexx",20,31.0302071461596,0.155476123667752,0.507683565685156,0.325073330694046,0.324460048406687,2,"soldier"
"974","kure",27,31.0053852234282,0.222157787765514,0.37201407921406,0.419619295726841,0.276360549167367,4,"scout"
